Timestamp,Source,Name,Value,Instance
06:12.3,A9,Transmission Gear,3,0
06:12.3,A9,Engine tilt/trim,0,0
06:12.3,A3,Fuel Pressure,652000,
06:12.3,A3,Engine coolant pressure,236000,2
06:12.3,A3,Engine temp.,350.15,2
06:12.3,A3,Engine oil temp.,359.2,2
06:12.3,A3,Engine oil pressure,468000,2
06:12.3,A5,Engine Speed,1746,1
06:12.3,A5,Engine Boost Pressure,212000,1
06:12.4,127,Latitude,59° 25.173900' N,
06:12.4,127,Longitude,05° 17.684646' E,
06:12.4,127,Course Over Ground,0.3543,
06:12.4,128,Heading,0.0116,
06:12.4,114,Heading,3.4033,
06:12.4,128,Deviation,,
06:12.4,114,Deviation,0,
06:12.4,127,Speed Over Ground,0.27,
06:12.4,127,Fluid Level,87.3,
06:12.4,127,Fuel Rate,0.0036,
06:12.4,B1,Battery Voltage,27.51,7
06:12.4,A9,Transmission oil temperature,349.8,0
06:12.4,A9,Transmission oil pressure,102500,0
06:12.4,A9,Transmission Gear,3,0
06:12.4,A9,Engine tilt/trim,0,0
06:12.4,A5,Fuel Pressure,668000,
06:12.4,A5,Engine coolant pressure,218000,1
06:12.4,A5,Engine temp.,353.15,1
06:12.4,A5,Engine oil temp.,360.2,1
06:12.4,A5,Engine oil pressure,452000,1
06:12.4,A4,Engine Speed,1500,4
06:12.4,A4,Engine Boost Pressure,54000,4
06:12.6,127,Latitude,59° 25.173900' N,
06:12.6,127,Longitude,05° 17.684646' E,
06:12.6,127,Course Over Ground,0.3495,
06:12.6,128,Heading,0.0118,
06:12.6,114,Heading,3.4033,
06:12.6,128,Deviation,,
06:12.6,114,Deviation,0,
06:12.6,127,Speed Over Ground,0.27,
06:12.6,127,Fluid Level,87.3,
06:12.6,127,Fuel Rate,0.114,
06:12.6,13,Battery Voltage,14.91,0
06:12.6,A9,Transmission oil temperature,349.8,0
06:12.6,A9,Transmission oil pressure,102500,0
06:12.6,A9,Transmission Gear,3,0
06:12.6,A9,Engine tilt/trim,0,0
06:12.6,A3,Fuel Pressure,652000,
06:12.6,A3,Engine coolant pressure,236000,2
06:12.6,A3,Engine temp.,350.15,2
06:12.6,A3,Engine oil temp.,359.2,2
06:12.6,A3,Engine oil pressure,468000,2
06:12.6,A3,Engine Speed,1909,2
06:12.6,A3,Engine Boost Pressure,194000,2
06:12.6,127,Latitude,59° 25.173900' N,
06:12.6,127,Longitude,05° 17.684646' E,
06:12.6,17,Course Over Ground,0,
06:12.6,127,Course Over Ground,0.341,
06:12.6,128,Heading,0.0117,
06:12.6,114,Heading,3.4033,
06:12.6,128,Deviation,,
06:12.6,114,Deviation,0,
06:12.6,17,Speed Over Ground,0,
06:12.6,127,Speed Over Ground,0.27,
06:12.6,127,Fluid Level,87.3,
06:12.6,127,Fuel Rate,0.1278,
06:12.6,B3,Battery Voltage,28.03,5
06:12.6,A9,Transmission oil temperature,349.8,0
06:12.6,A9,Transmission oil pressure,102500,0
06:12.6,A9,Transmission Gear,3,0
06:12.6,A9,Engine tilt/trim,0,0
06:12.6,A5,Fuel Pressure,668000,
06:12.6,A5,Engine coolant pressure,218000,1
06:12.6,A5,Engine temp.,353.15,1
06:12.6,A5,Engine oil temp.,360.2,1
06:12.6,A5,Engine oil pressure,452000,1
06:12.6,A1,Engine Speed,1500,3
06:12.6,A1,Engine Boost Pressure,6000,3
06:12.7,127,Latitude,59° 25.173900' N,
06:12.7,127,Longitude,05° 17.684646' E,
06:12.7,127,Course Over Ground,0.3289,
06:12.7,128,Heading,0.0118,
06:12.7,114,Heading,3.4033,
06:12.7,128,Deviation,,
06:12.7,114,Deviation,0,
06:12.7,127,Speed Over Ground,0.27,
06:12.7,127,Fluid Level,87.3,
06:12.7,127,Fuel Rate,0.018,
06:12.7,2A,Battery Voltage,15.5,16
06:12.7,A9,Transmission oil temperature,349.8,0
06:12.7,A9,Transmission oil pressure,102500,0
06:12.7,A9,Transmission Gear,3,0
06:12.7,A9,Engine tilt/trim,0,0
06:12.7,A3,Fuel Pressure,652000,
06:12.7,A3,Engine coolant pressure,236000,2
06:12.7,A3,Engine temp.,350.15,2
06:12.7,A3,Engine oil temp.,359.2,2
06:12.7,A3,Engine oil pressure,468000,2
06:12.7,A5,Engine Speed,1741,1
06:12.7,A5,Engine Boost Pressure,214000,1
06:12.8,114,Heading,3.4033,
06:12.8,114,Deviation,0,
06:12.8,12,Water Depth,,
06:12.9,127,Latitude,59° 25.173900' N,
06:12.9,127,Longitude,05° 17.684646' E,
06:12.9,127,Course Over Ground,0.3183,
06:12.9,17,Course Over Ground,0,
06:12.9,127,Course Over Ground,0.3108,
06:12.9,128,Heading,0.0117,
06:12.9,128,Heading,0.012,
06:12.9,128,Deviation,,
06:12.9,127,Speed Over Ground,0.27,
06:12.9,17,Speed Over Ground,0,
06:12.9,127,Fluid Level,87.3,
06:12.9,127,Fuel Rate,0.1141,
06:12.9,127,Fuel Rate,0.128,
06:12.9,2A,Battery Voltage,15.7,17
06:12.9,A9,Transmission oil temperature,349.8,0
06:12.9,A9,Transmission oil pressure,102500,0
06:12.9,A9,Transmission Gear,3,0
06:12.9,A9,Engine tilt/trim,0,0
06:12.9,A1,Fuel Pressure,120000,
06:12.9,A1,Engine coolant pressure,96000,3
06:12.9,A1,Engine temp.,351.15,3
06:12.9,A1,Engine oil temp.,344.5,3
06:12.9,A1,Engine oil pressure,512000,3
06:12.9,A4,Engine Speed,1499,4
06:12.9,A4,Engine Boost Pressure,54000,4
06:12.9,114,Heading,3.4033,
06:12.9,114,Deviation,0,
06:13.0,127,Latitude,59° 25.173900' N,
06:13.0,127,Longitude,05° 17.684646' E,
06:13.0,127,Course Over Ground,0.3038,
06:13.0,128,Heading,0.0119,
06:13.0,114,Heading,3.4033,
06:13.0,128,Deviation,,
06:13.0,114,Deviation,0,
06:13.0,127,Speed Over Ground,0.27,
06:13.0,127,Fluid Level,87.3,
06:13.0,127,Fuel Rate,0.1134,
06:13.0,B2,Battery Voltage,27.52,8
06:13.0,A9,Transmission oil temperature,349.8,0
06:13.0,A9,Transmission oil pressure,102400,0
06:13.0,A9,Transmission Gear,3,0
06:13.0,A9,Engine tilt/trim,0,0
06:13.0,A5,Fuel Pressure,668000,
06:13.0,A5,Engine coolant pressure,218000,1
06:13.0,A5,Engine temp.,353.15,1
06:13.0,A5,Engine oil temp.,360.2,1
06:13.0,A5,Engine oil pressure,452000,1
06:13.0,A3,Engine Speed,1910,2
06:13.0,A3,Engine Boost Pressure,194000,2
06:13.1,17,Course Over Ground,0,
06:13.1,114,Heading,3.4033,
06:13.1,114,Deviation,0,
06:13.1,17,Speed Over Ground,0,
06:13.1,11,Water Depth,,
06:13.1,127,Latitude,59° 25.173900' N,
06:13.1,127,Longitude,05° 17.684646' E,
06:13.1,127,Course Over Ground,0.297,
06:13.1,128,Heading,0.0119,
06:13.1,128,Deviation,,
06:13.1,127,Speed Over Ground,0.27,
06:13.1,127,Fluid Level,87.3,
06:13.1,127,Fuel Rate,0.1278,
06:13.1,B0,Battery Voltage,28.09,6
06:13.1,A9,Transmission oil temperature,349.8,0
06:13.1,A9,Transmission oil pressure,102400,0
06:13.1,A9,Transmission Gear,3,0
06:13.1,A9,Engine tilt/trim,0,0
06:13.1,A4,Fuel Pressure,140000,
06:13.1,A4,Engine coolant pressure,110000,4
06:13.1,A4,Engine temp.,352.15,4
06:13.1,A4,Engine oil temp.,351.2,4
06:13.1,A4,Engine oil pressure,484000,4
06:13.1,A1,Engine Speed,1500,3
06:13.1,A1,Engine Boost Pressure,6000,3
06:13.2,127,Latitude,59° 25.173900' N,
06:13.2,127,Longitude,05° 17.684646' E,
06:13.2,127,Course Over Ground,0.2216,
06:13.2,128,Heading,0.012,
06:13.2,114,Heading,3.4033,
06:13.2,128,Deviation,,
06:13.2,114,Deviation,0,
06:13.2,127,Speed Over Ground,0.27,
06:13.2,127,Fluid Level,87.3,
06:13.2,127,Fuel Rate,0.1129,
06:13.2,B5,Battery Voltage,28.55,1
06:13.2,A9,Transmission oil temperature,349.8,0
06:13.2,A9,Transmission oil pressure,102400,0
06:13.2,A9,Transmission Gear,3,0
06:13.2,A9,Engine tilt/trim,0,0
06:13.2,A3,Fuel Pressure,652000,
06:13.2,A3,Engine coolant pressure,236000,2
06:13.2,A3,Engine temp.,350.15,2
06:13.2,A3,Engine oil temp.,359.2,2
06:13.2,A3,Engine oil pressure,468000,2
06:13.2,A5,Engine Speed,1743,1
06:13.2,A5,Engine Boost Pressure,214000,1
06:13.4,127,Latitude,59° 25.173900' N,
06:13.4,127,Longitude,05° 17.684646' E,
06:13.4,127,Course Over Ground,0.2181,
06:13.4,128,Heading,0.012,
06:13.4,114,Heading,3.4033,
06:13.4,128,Deviation,,
06:13.4,114,Deviation,0,
06:13.4,127,Speed Over Ground,0.27,
06:13.4,14,Water Depth,,
06:13.4,13,Water Depth,,
06:13.4,127,Fluid Level,87.3,
06:13.4,127,Fuel Rate,0.1278,
06:13.4,B4,Battery Voltage,26.35,2
06:13.4,A9,Transmission oil temperature,349.8,0
06:13.4,A9,Transmission oil pressure,102400,0
06:13.4,A9,Transmission Gear,3,0
06:13.4,A9,Engine tilt/trim,0,0
06:13.4,A5,Fuel Pressure,668000,
06:13.4,A5,Engine coolant pressure,218000,1
06:13.4,A5,Engine temp.,353.15,1
06:13.4,A5,Engine oil temp.,360.2,1
06:13.4,A5,Engine oil pressure,452000,1
06:13.4,A4,Engine Speed,1500,4
06:13.4,A4,Engine Boost Pressure,54000,4
06:13.4,127,Latitude,59° 25.173900' N,
06:13.4,127,Longitude,05° 17.684646' E,
06:13.4,127,Course Over Ground,0.2181,
06:13.4,17,Course Over Ground,0,
06:13.4,128,Heading,0.0121,
06:13.4,114,Heading,3.4033,
06:13.4,128,Deviation,,
06:13.4,114,Deviation,0,
06:13.4,127,Speed Over Ground,0.27,
06:13.4,17,Speed Over Ground,0,
06:13.4,127,Fluid Level,87.3,
06:13.4,127,Fuel Rate,0.114,
06:13.4,B1,Battery Voltage,27.5,7
06:13.4,A9,Transmission oil temperature,349.8,0
06:13.4,A9,Transmission oil pressure,102400,0
06:13.4,A9,Transmission Gear,3,0
06:13.4,A9,Engine tilt/trim,0,0
06:13.4,A3,Fuel Pressure,652000,
06:13.4,A3,Engine coolant pressure,236000,2
06:13.4,A3,Engine temp.,350.15,2
06:13.4,A3,Engine oil temp.,359.2,2
06:13.4,A3,Engine oil pressure,468000,2
06:13.4,A3,Engine Speed,1911,2
06:13.4,A3,Engine Boost Pressure,194000,2
06:13.6,127,Latitude,59° 25.173900' N,
06:13.6,127,Longitude,05° 17.684646' E,
06:13.6,127,Course Over Ground,0.2199,
06:13.6,114,Heading,3.4015,
06:13.6,128,Heading,0.0119,
06:13.6,128,Heading,0.012,
06:13.6,114,Deviation,0,
06:13.6,128,Deviation,,
06:13.6,127,Speed Over Ground,0.27,
06:13.6,127,Fluid Level,87.3,
06:13.6,127,Fuel Rate,0.1277,
06:13.6,127,Fuel Rate,0.114,
06:13.6,13,Battery Voltage,14.9,0
06:13.6,A9,Transmission oil temperature,349.8,0
06:13.6,A9,Transmission oil pressure,102400,0
06:13.6,A9,Transmission Gear,3,0
06:13.6,A9,Engine tilt/trim,0,0
06:13.6,A5,Fuel Pressure,668000,
06:13.6,A5,Engine coolant pressure,218000,1
06:13.6,A5,Engine temp.,353.15,1
06:13.6,A5,Engine oil temp.,360.2,1
06:13.6,A5,Engine oil pressure,452000,1
06:13.6,A1,Engine Speed,1500,3
06:13.6,A1,Engine Boost Pressure,6000,3
06:13.7,127,Latitude,59° 25.173900' N,
06:13.7,127,Longitude,05° 17.684646' E,
06:13.7,127,Course Over Ground,0.2199,
06:13.7,17,Course Over Ground,0,
06:13.7,128,Heading,0.0119,
06:13.7,114,Heading,3.4015,
06:13.7,128,Deviation,,
06:13.7,114,Deviation,0,
06:13.7,127,Speed Over Ground,0.27,
06:13.7,17,Speed Over Ground,0,
06:13.7,127,Fluid Level,87.3,
06:13.7,127,Fuel Rate,0.0036,
06:13.7,B3,Battery Voltage,28.03,5
06:13.7,A9,Transmission oil temperature,349.8,0
06:13.7,A9,Transmission oil pressure,102400,0
06:13.7,A9,Transmission Gear,3,0
06:13.7,A9,Engine tilt/trim,0,0
06:13.7,A3,Fuel Pressure,652000,
06:13.7,A3,Engine coolant pressure,236000,2
06:13.7,A3,Engine temp.,350.15,2
06:13.7,A3,Engine oil temp.,359.2,2
06:13.7,A3,Engine oil pressure,464000,2
06:13.7,A5,Engine Speed,1751,1
06:13.7,A5,Engine Boost Pressure,214000,1
06:13.9,127,Latitude,59° 25.173900' N,
06:13.9,127,Longitude,05° 17.684646' E,
06:13.9,127,Course Over Ground,0.2219,
06:13.9,128,Heading,0.012,
06:13.9,114,Heading,3.4015,
06:13.9,128,Deviation,,
06:13.9,114,Deviation,0,
06:13.9,127,Speed Over Ground,0.27,
06:13.9,12,Water Depth,,
06:13.9,127,Fluid Level,87.3,
06:13.9,127,Fuel Rate,0.128,
06:13.9,2A,Battery Voltage,15.5,16
06:13.9,A9,Transmission oil temperature,349.8,0
06:13.9,A9,Transmission oil pressure,102400,0
06:13.9,A9,Transmission Gear,3,0
06:13.9,A9,Engine tilt/trim,0,0
06:13.9,A5,Fuel Pressure,668000,
06:13.9,A5,Engine coolant pressure,218000,1
06:13.9,A5,Engine temp.,353.15,1
06:13.9,A5,Engine oil temp.,360.2,1
06:13.9,A5,Engine oil pressure,452000,1
06:13.9,A4,Engine Speed,1500,4
06:13.9,A4,Engine Boost Pressure,54000,4
06:13.9,127,Latitude,59° 25.173900' N,
06:13.9,127,Longitude,05° 17.684646' E,
06:13.9,127,Course Over Ground,0.2255,
06:13.9,128,Heading,0.0118,
06:13.9,114,Heading,3.4015,
06:13.9,128,Deviation,,
06:13.9,114,Deviation,0,
06:13.9,127,Speed Over Ground,0.27,
06:13.9,127,Fluid Level,87.3,
06:13.9,127,Fuel Rate,0.0178,
06:13.9,2A,Battery Voltage,15.7,17
06:13.9,A9,Transmission oil temperature,349.8,0
06:13.9,A9,Transmission oil pressure,102400,0
06:13.9,A9,Transmission Gear,3,0
06:13.9,A9,Engine tilt/trim,0,0
06:13.9,A3,Fuel Pressure,652000,
06:13.9,A3,Engine coolant pressure,236000,2
06:13.9,A3,Engine temp.,350.15,2
06:13.9,A3,Engine oil temp.,359.2,2
06:13.9,A3,Engine oil pressure,464000,2
06:13.9,A1,Engine Speed,1500,3
06:13.9,A1,Engine Boost Pressure,6000,3
06:14.1,127,Latitude,59° 25.173900' N,
06:14.1,127,Longitude,05° 17.684646' E,
06:14.1,127,Course Over Ground,0.2259,
06:14.1,17,Course Over Ground,0,
06:14.1,127,Course Over Ground,0.2228,
06:14.1,128,Heading,0.0122,
06:14.1,114,Heading,3.4015,
06:14.1,128,Heading,0.0118,
06:14.1,128,Deviation,,
06:14.1,114,Deviation,0,
06:14.1,127,Speed Over Ground,0.27,
06:14.1,17,Speed Over Ground,0,
06:14.1,127,Fluid Level,87.3,
06:14.1,127,Fuel Rate,0.1136,
06:14.1,127,Fuel Rate,0.1277,
06:14.1,B2,Battery Voltage,27.52,8
06:14.1,A9,Transmission oil temperature,349.8,0
06:14.1,A9,Transmission oil pressure,102400,0
06:14.1,A9,Transmission Gear,3,0
06:14.1,A9,Engine tilt/trim,0,0
06:14.1,A5,Fuel Pressure,672000,
06:14.1,A5,Engine coolant pressure,218000,1
06:14.1,A5,Engine temp.,353.15,1
06:14.1,A5,Engine oil temp.,360.2,1
06:14.1,A5,Engine oil pressure,452000,1
06:14.1,A5,Engine Speed,1753,1
06:14.1,A5,Engine Boost Pressure,214000,1
06:14.1,11,Water Depth,,
06:14.2,127,Latitude,59° 25.173900' N,
06:14.2,127,Longitude,05° 17.684646' E,
06:14.2,127,Course Over Ground,0.1989,
06:14.2,128,Heading,0.0118,
06:14.2,114,Heading,3.4015,
06:14.2,128,Deviation,,
06:14.2,114,Deviation,0,
06:14.2,127,Speed Over Ground,0.25,
06:14.2,127,Fluid Level,87.3,
06:14.2,127,Fuel Rate,0.1135,
06:14.2,B0,Battery Voltage,28.1,6
06:14.2,A9,Transmission oil temperature,349.8,0
06:14.2,A9,Transmission oil pressure,102400,0
06:14.2,A9,Transmission Gear,3,0
06:14.2,A9,Engine tilt/trim,0,0
06:14.2,A3,Fuel Pressure,652000,
06:14.2,A3,Engine coolant pressure,236000,2
06:14.2,A3,Engine temp.,350.15,2
06:14.2,A3,Engine oil temp.,359.2,2
06:14.2,A3,Engine oil pressure,464000,2
06:14.2,A3,Engine Speed,1911,2
06:14.2,A3,Engine Boost Pressure,194000,2
06:14.2,17,Course Over Ground,0,
06:14.2,17,Speed Over Ground,0,
06:14.4,127,Latitude,59° 25.173900' N,
06:14.4,127,Longitude,05° 17.684646' E,
06:14.4,127,Course Over Ground,0.1928,
06:14.4,127,Course Over Ground,0.1978,
06:14.4,128,Heading,0.0112,
06:14.4,114,Heading,3.4015,
06:14.4,128,Deviation,,
06:14.4,114,Deviation,0,
06:14.4,127,Speed Over Ground,0.25,
06:14.4,14,Water Depth,,
06:14.4,13,Water Depth,,
06:14.4,127,Fluid Level,87.3,
06:14.4,127,Fuel Rate,0.1276,
06:14.4,B5,Battery Voltage,28.55,1
06:14.4,A9,Transmission oil temperature,349.8,0
06:14.4,A9,Transmission oil pressure,102400,0
06:14.4,A9,Transmission Gear,3,0
06:14.4,A9,Engine tilt/trim,0,0
06:14.4,A1,Fuel Pressure,120000,
06:14.4,A1,Engine coolant pressure,96000,3
06:14.4,A1,Engine temp.,351.15,3
06:14.4,A1,Engine oil temp.,344.5,3
06:14.4,A1,Engine oil pressure,512000,3
06:14.4,A4,Engine Speed,1500,4
06:14.4,A4,Engine Boost Pressure,54000,4
06:14.4,127,Latitude,59° 25.173900' N,
06:14.4,127,Longitude,05° 17.684646' E,
06:14.4,128,Heading,0.0111,
06:14.4,114,Heading,3.4015,
06:14.4,128,Deviation,,
06:14.4,114,Deviation,0,
06:14.4,127,Fluid Level,87.3,
06:14.4,127,Fuel Rate,0.1132,
06:14.4,B4,Battery Voltage,26.35,2
06:14.4,A9,Transmission oil temperature,349.8,0
06:14.4,A9,Transmission oil pressure,102400,0
06:14.4,A9,Transmission Gear,3,0
06:14.4,A9,Engine tilt/trim,0,0
06:14.4,A5,Fuel Pressure,672000,
06:14.4,A5,Engine coolant pressure,218000,1
06:14.4,A5,Engine temp.,353.15,1
06:14.4,A5,Engine oil temp.,360.2,1
06:14.4,A5,Engine oil pressure,452000,1
06:14.4,A3,Engine Speed,1909,2
06:14.4,A3,Engine Boost Pressure,194000,2
06:14.6,127,Latitude,59° 25.173900' N,
06:14.6,127,Longitude,05° 17.684646' E,
06:14.6,17,Course Over Ground,0,
06:14.6,127,Course Over Ground,0.2072,
06:14.6,114,Heading,3.4015,
06:14.6,128,Heading,0.0111,
06:14.6,114,Deviation,0,
06:14.6,128,Deviation,,
06:14.6,17,Speed Over Ground,0,
06:14.6,127,Speed Over Ground,0.25,
06:14.6,127,Fluid Level,87.3,
06:14.6,127,Fuel Rate,0.1277,
06:14.6,B1,Battery Voltage,27.51,7
06:14.6,A9,Transmission oil temperature,349.8,0
06:14.6,A9,Transmission oil pressure,102400,0
06:14.6,A9,Transmission Gear,3,0
06:14.6,A9,Engine tilt/trim,0,0
06:14.6,A4,Fuel Pressure,140000,
06:14.6,A4,Engine coolant pressure,106000,4
06:14.6,A4,Engine temp.,352.15,4
06:14.6,A4,Engine oil temp.,351.2,4
06:14.6,A4,Engine oil pressure,484000,4
06:14.6,A1,Engine Speed,1500,3
06:14.6,A1,Engine Boost Pressure,6000,3
06:14.6,127,Latitude,59° 25.173900' N,
06:14.6,127,Longitude,05° 17.684646' E,
06:14.6,127,Course Over Ground,0.2122,
06:14.6,128,Heading,0.0111,
06:14.6,114,Heading,3.4015,
06:14.6,128,Deviation,,
06:14.6,114,Deviation,0,
06:14.6,127,Speed Over Ground,0.25,
06:14.6,127,Fluid Level,87.3,
06:14.6,127,Fuel Rate,0.1129,
06:14.6,13,Battery Voltage,14.91,0
06:14.6,A9,Transmission oil temperature,349.8,0
06:14.6,A9,Transmission oil pressure,102400,0
06:14.6,A9,Transmission Gear,3,0
06:14.6,A9,Engine tilt/trim,0,0
06:14.6,A3,Fuel Pressure,652000,
06:14.6,A3,Engine coolant pressure,236000,2
06:14.6,A3,Engine temp.,350.15,2
06:14.6,A3,Engine oil temp.,359.2,2
06:14.6,A3,Engine oil pressure,464000,2
06:14.6,A5,Engine Speed,1759,1
06:14.6,A5,Engine Boost Pressure,212000,1
06:14.7,127,Latitude,59° 25.173900' N,
06:14.7,127,Longitude,05° 17.684646' E,
06:14.7,127,Course Over Ground,0.2158,
06:14.7,128,Heading,0.0111,
06:14.7,114,Heading,3.4015,
06:14.7,128,Deviation,,
06:14.7,114,Deviation,0,
06:14.7,127,Speed Over Ground,0.25,
06:14.7,127,Fluid Level,87.3,
06:14.7,127,Fuel Rate,0.1277,
06:14.7,B3,Battery Voltage,27.82,5
06:14.7,A9,Transmission oil temperature,349.8,0
06:14.7,A9,Transmission oil pressure,102400,0
06:14.7,A9,Transmission Gear,3,0
06:14.7,A9,Engine tilt/trim,0,0
06:14.7,A5,Fuel Pressure,672000,
06:14.7,A5,Engine coolant pressure,218000,1
06:14.7,A5,Engine temp.,353.15,1
06:14.7,A5,Engine oil temp.,360.2,1
06:14.7,A5,Engine oil pressure,452000,1
06:14.7,A4,Engine Speed,1499,4
06:14.7,A4,Engine Boost Pressure,54000,4
06:14.7,17,Course Over Ground,0,
06:14.7,17,Speed Over Ground,0,
06:14.8,114,Heading,3.4015,
06:14.8,114,Deviation,0,
06:14.8,12,Water Depth,,
06:15.1,127,Latitude,59° 25.173900' N,
06:15.1,127,Longitude,05° 17.684646' E,
06:15.1,127,Course Over Ground,0.2184,
06:15.1,127,Course Over Ground,0.2183,
06:15.1,127,Course Over Ground,0.2164,
06:15.1,17,Course Over Ground,0,
06:15.1,127,Course Over Ground,0.2124,
06:15.1,128,Heading,0.0111,
06:15.1,128,Heading,0.0112,
06:15.1,114,Heading,3.4015,
06:15.1,128,Heading,0.0113,
06:15.1,128,Deviation,,
06:15.1,114,Deviation,0,
06:15.1,127,Speed Over Ground,0.25,
06:15.1,127,Speed Over Ground,0.24,
06:15.1,17,Speed Over Ground,0,
06:15.1,127,Fluid Level,87.3,
06:15.1,127,Fuel Rate,0.1117,
06:15.1,127,Fuel Rate,0.0036,
06:15.1,127,Fuel Rate,0.1276,
06:15.1,127,Fuel Rate,0.0178,
06:15.1,2A,Battery Voltage,15.5,16
06:15.1,A9,Transmission oil temperature,349.8,0
06:15.1,A9,Transmission oil pressure,102400,0
06:15.1,A9,Transmission Gear,3,0
06:15.1,A9,Engine tilt/trim,0,0
06:15.1,A3,Fuel Pressure,652000,
06:15.1,A3,Engine coolant pressure,236000,2
06:15.1,A3,Engine temp.,350.15,2
06:15.1,A3,Engine oil temp.,359.2,2
06:15.1,A3,Engine oil pressure,464000,2
06:15.1,A3,Engine Speed,1914,2
06:15.1,A3,Engine Boost Pressure,196000,2
06:15.1,127,Latitude,59° 25.173900' N,
06:15.1,127,Longitude,05° 17.684646' E,
06:15.1,127,Course Over Ground,0.1518,
06:15.1,127,Speed Over Ground,0.22,
06:15.1,127,Fluid Level,87.3,
06:15.1,127,Fuel Rate,0.111,
06:15.1,2A,Battery Voltage,15.7,17
06:15.1,A9,Transmission oil temperature,349.8,0
06:15.1,A9,Transmission oil pressure,102400,0
06:15.1,A9,Transmission Gear,3,0
06:15.1,A9,Engine tilt/trim,0,0
06:15.1,A5,Fuel Pressure,672000,
06:15.1,A5,Engine coolant pressure,218000,1
06:15.1,A5,Engine temp.,353.15,1
06:15.1,A5,Engine oil temp.,360.2,1
06:15.1,A5,Engine oil pressure,452000,1
06:15.1,A1,Engine Speed,1500,3
06:15.1,A1,Engine Boost Pressure,6000,3
06:15.2,128,Heading,0.0115,
06:15.2,114,Heading,3.4015,
06:15.2,128,Deviation,,
06:15.2,114,Deviation,0,
06:15.2,11,Water Depth,,
06:15.4,127,Latitude,59° 25.173900' N,
06:15.4,127,Longitude,05° 17.684646' E,
06:15.4,127,Course Over Ground,0.1483,
06:15.4,17,Course Over Ground,0,
06:15.4,128,Heading,0.0115,
06:15.4,114,Heading,3.4015,
06:15.4,128,Deviation,,
06:15.4,114,Deviation,0,
06:15.4,127,Speed Over Ground,0.2,
06:15.4,17,Speed Over Ground,0,
06:15.4,14,Water Depth,,
06:15.4,13,Water Depth,,
06:15.4,127,Fluid Level,87.3,
06:15.4,127,Fuel Rate,0.1277,
06:15.4,B2,Battery Voltage,27.53,8
06:15.4,A9,Transmission oil temperature,349.8,0
06:15.4,A9,Transmission oil pressure,102400,0
06:15.4,A9,Transmission Gear,3,0
06:15.4,A9,Engine tilt/trim,0,0
06:15.4,A3,Fuel Pressure,652000,
06:15.4,A3,Engine coolant pressure,236000,2
06:15.4,A3,Engine temp.,350.15,2
06:15.4,A3,Engine oil temp.,359.2,2
06:15.4,A3,Engine oil pressure,464000,2
06:15.4,A5,Engine Speed,1762,1
06:15.4,A5,Engine Boost Pressure,214000,1
06:15.4,127,Latitude,59° 25.173900' N,
06:15.4,127,Longitude,05° 17.684646' E,
06:15.4,127,Course Over Ground,0.1564,
06:15.4,128,Heading,0.0113,
06:15.4,114,Heading,3.4015,
06:15.4,128,Deviation,,
06:15.4,114,Deviation,0,
06:15.4,127,Speed Over Ground,0.2,
06:15.4,127,Fluid Level,87.3,
06:15.4,127,Fuel Rate,0.1106,
06:15.4,B0,Battery Voltage,28.1,6
06:15.4,A9,Transmission oil temperature,349.8,0
06:15.4,A9,Transmission oil pressure,102400,0
06:15.4,A9,Transmission Gear,3,0
06:15.4,A9,Engine tilt/trim,0,0
06:15.4,A5,Fuel Pressure,672000,
06:15.4,A5,Engine coolant pressure,218000,1
06:15.4,A5,Engine temp.,353.15,1
06:15.4,A5,Engine oil temp.,360.2,1
06:15.4,A5,Engine oil pressure,452000,1
06:15.4,A4,Engine Speed,1500,4
06:15.4,A4,Engine Boost Pressure,54000,4
06:15.4,127,Course Over Ground,0.1636,
06:15.4,127,Speed Over Ground,0.2,
06:15.6,127,Latitude,59° 25.173900' N,
06:15.6,127,Longitude,05° 17.684646' E,
06:15.6,17,Course Over Ground,0,
06:15.6,127,Course Over Ground,0.1679,
06:15.6,128,Heading,0.0112,
06:15.6,114,Heading,3.4015,
06:15.6,128,Deviation,,
06:15.6,114,Deviation,0,
06:15.6,17,Speed Over Ground,0,
06:15.6,127,Speed Over Ground,0.2,
06:15.6,127,Fluid Level,87.3,
06:15.6,127,Fuel Rate,0.1278,
06:15.6,127,Fuel Rate,0.1123,
06:15.6,B5,Battery Voltage,28.54,1
06:15.6,A9,Transmission oil temperature,349.8,0
06:15.6,A9,Transmission oil pressure,102400,0
06:15.6,A9,Transmission Gear,3,0
06:15.6,A9,Engine tilt/trim,0,0
06:15.6,A3,Fuel Pressure,652000,
06:15.6,A3,Engine coolant pressure,236000,2
06:15.6,A3,Engine temp.,350.15,2
06:15.6,A3,Engine oil temp.,359.2,2
06:15.6,A3,Engine oil pressure,464000,2
06:15.6,A3,Engine Speed,1912,2
06:15.6,A3,Engine Boost Pressure,194000,2
06:15.7,127,Latitude,59° 25.173900' N,
06:15.7,127,Longitude,05° 17.684646' E,
06:15.7,127,Course Over Ground,0.1722,
06:15.7,128,Heading,0.0113,
06:15.7,114,Heading,3.4015,
06:15.7,128,Deviation,,
06:15.7,114,Deviation,0,
